Age,MonthlyIncome,YearsWithCompany,ContractType,UsageHours,CustomerSatisfaction,NumComplaints,NumProducts,LoyaltyScore,LastActivityDays,Retention
19,1405,0,1,13.151369821614253,3.6217019438894575,0,1,6.458367035367466,117,0
22,3944,25,1,39.07637078986288,7.394286793072372,4,2,57.63056984398458,87,0
39,9366,24,1,27.74114075891428,4.391159901143848,3,2,33.780754604706445,168,0
63,7037,9,1,37.41335283259639,6.725752879213214,3,3,79.80423349401664,44,0
30,5695,19,1,41.49621560442381,8.320666394118067,3,5,89.87717049311425,33,1
65,8967,11,0,35.17999350363566,9.572708746275714,4,2,53.4489668868671,148,1
40,9301,14,0,49.84419554758556,1.412293096306827,0,3,37.84843861420773,130,0
64,8745,7,0,46.94587146905871,7.042189859968721,0,4,80.38163965455425,316,0
48,7755,5,0,17.072257050747616,5.984323876267766,1,3,59.15759489481711,84,0
52,7982,15,0,31.29053073525792,9.95322991277121,1,4,14.293618312634955,23,0
55,5323,27,1,43.54295364480024,3.93173359127879,4,2,37.30567048822849,289,0
58,5839,7,1,12.830858410661007,7.181328988236579,1,1,62.73176407014694,47,1
52,1746,23,1,28.705309270968108,1.8743713282178436,2,4,96.99055023889625,25,1
62,4619,1,1,32.22663231204767,7.872314734311345,1,5,1.4639850971998714,275,1
30,7634,2,1,2.693342947157489,7.350650584279487,1,3,22.736520214995046,91,0
24,7811,24,0,38.23109999114186,3.5323118999821723,4,2,65.19883861953731,309,0
22,9850,1,0,48.35976157230693,5.618357417817939,3,3,50.264562382950004,175,0
46,3352,3,0,10.812192813999438,6.135198169508887,2,1,6.48922339723486,90,1
25,1367,16,0,3.6775924123198935,8.281861557752803,0,5,3.2732597437635076,39,0
25,8859,19,1,5.435536799832573,5.2604093176048785,3,5,64.11463318110633,175,1
24,4540,18,1,30.44827686069679,4.136016207680343,0,2,29.146445489026704,302,0
36,1571,28,1,13.587282907152073,7.096794916145207,4,2,50.25286431478987,85,0
56,8392,29,1,26.05265736365113,5.2952883814712655,1,5,22.36789459768269,200,0
40,7953,19,0,22.833568485383775,9.719044807283877,1,1,78.2065184716172,140,0
53,9966,28,1,49.824012077932174,8.846462416819932,1,1,97.96770461678275,297,0
59,5905,18,1,32.46212120393511,4.601574533697686,4,3,22.826028613752225,273,0
49,2650,4,1,36.06294877570146,7.550205503387077,2,3,51.91420220194869,311,0
62,4480,3,1,15.932643151164184,4.831758932287188,1,3,56.818532231307074,56,0
21,9491,29,1,48.81060989294209,1.1225500725329383,4,2,93.48330582251602,65,0
47,4621,10,0,40.20361659623418,5.03552311862498,2,2,80.04419211239512,96,0
68,9169,8,0,5.207835133247417,9.137167492267576,4,5,83.06489924669106,54,0
59,7386,20,0,49.94573342093715,8.4813919703264,2,3,37.54965242039457,145,1
56,5765,4,0,17.138952331807708,1.9783915199848028,2,2,78.48577530396253,13,0
22,4983,1,1,10.376510058014453,4.365833924737107,2,2,40.96285017735545,318,0
20,4283,19,0,13.441946526960347,5.912598880411914,1,5,29.15584269613225,207,0
39,7716,3,1,31.901321903930135,7.138820333491356,0,1,62.81782892617507,151,0
45,6626,4,1,26.833710868692723,4.980651597818579,3,2,67.02608336545077,88,1
39,2668,20,0,42.628412411098644,9.468854618639615,1,5,45.68853891935683,295,0
39,4692,12,1,6.330519252188339,8.83481428773631,0,3,29.18905573616918,292,0
51,2357,3,0,28.43055018475146,5.132758926714119,1,3,93.71611030619935,170,0
46,3943,9,1,43.87975603210549,8.765757145453827,4,4,18.492879204863332,256,1
60,6544,12,0,39.86675672475634,2.1966200979040384,0,2,98.47750056104705,108,0
59,2819,11,1,18.754837869293006,5.5880719090794475,3,5,80.00788375198424,73,1
30,5233,11,1,35.43596084209562,6.263287249764148,3,4,14.758657481629822,254,1
24,9828,1,0,19.930074376916423,5.326797820014641,0,5,22.908904499181965,43,0
27,2203,29,1,38.43747175200636,2.9729085555839005,3,4,67.52900227756817,126,0
45,5317,22,0,6.821232388202242,1.880248842414376,4,4,72.30475818779323,331,0
21,2393,13,0,14.826064908694043,7.215478075386677,2,2,20.023878415264477,209,0
49,5255,9,0,41.68010833250348,4.316202847577644,4,3,84.97933971796165,146,1
39,2227,14,1,11.673620815811423,6.769886809244312,4,3,98.31517824597515,267,0
37,1527,1,0,9.518453414851873,2.6037776507758967,2,3,4.038195889189164,227,0
65,7745,15,0,19.692628969214475,9.178140494441857,4,5,32.60204896941377,125,0
37,9127,6,0,36.272432960058126,8.528758079117365,3,3,97.49589552180502,352,0
23,7946,8,0,5.833224190571947,9.560123789626745,0,2,45.543366482991466,362,1
26,5712,14,1,18.125170652669894,9.382100752665163,2,3,95.03255150026166,62,1
45,8279,23,1,38.88474676390113,5.008704437007446,3,4,2.376969145001543,180,0
30,1214,8,0,48.96144746743649,8.821135999650695,0,4,21.057519066331942,215,0
48,2941,13,0,10.04265509412668,1.3454576108133125,4,1,45.72590373265312,117,0
56,5785,28,1,34.74981900216935,9.116422416367575,3,3,36.19678474135607,23,0
67,6652,7,1,28.594919975522938,6.811637486320506,4,3,40.66267225475969,190,0
31,5833,11,1,5.970296450410535,6.853695412973551,2,5,33.82982817800544,314,0
39,8213,1,1,34.536826970089066,7.975233546074932,1,3,73.23533117151854,186,0
54,2438,8,1,32.75718028618185,6.984113814445277,4,1,15.98301813053616,88,1
62,9096,6,0,3.4247639995659402,9.153844170565211,1,4,78.32887092235131,50,0
41,4202,28,1,44.440329223210846,3.514356900119716,4,1,85.28540200013882,325,0
25,2975,19,1,21.438987691602488,5.866658890515942,4,2,7.449845951744871,38,0
32,4089,25,0,4.987227479409256,4.107959185962111,3,4,58.85308198049383,82,0
68,7555,22,1,29.91739328257828,8.46602801300665,2,1,11.753209853356685,278,1
58,5238,24,1,37.537519025968095,6.545264608912544,4,1,32.36095943682514,79,0
23,2563,14,0,6.93070042281797,7.763609920796565,2,4,63.51394623519725,356,0
40,5909,0,1,20.28354682690083,5.409781364329819,4,2,49.53339167091091,163,1
42,4447,3,1,13.817166206628487,3.531649519550918,0,4,49.790781017304376,122,1
48,6607,29,0,47.45490368350277,9.443719078598463,0,3,75.6518791594753,16,0
63,2117,15,0,31.60805905658257,9.89724126791282,2,2,84.93322278206618,41,1
46,8168,8,0,40.39796429433202,9.89765696385597,0,2,67.49834409223023,283,1
40,9646,11,0,17.203186604387515,6.067275181906077,0,2,66.67549173333043,140,0
27,8993,9,1,42.6915591089087,5.011882509694056,1,4,7.385113153286245,291,0
26,8629,3,0,16.34887195648716,8.574843422503172,3,4,81.41304938901224,288,1
66,4639,22,1,14.00856917180673,8.68543049082096,0,4,71.04211302555086,296,0
30,6776,14,0,11.452472352758582,1.031365708779053,0,3,15.503863713091132,323,1
49,1077,17,1,14.452396286106733,8.788381944957946,0,4,42.64977031878548,195,0
66,9838,13,0,27.946670672214328,5.757618539546154,4,1,45.75095842080693,56,0
68,2102,2,1,5.371031586873825,8.600496039217951,1,1,93.47799788621963,355,0
62,8099,23,1,3.5354585895770403,8.855877807703507,1,5,12.497943889101485,39,0
58,1247,13,1,15.758417746857736,9.484964981394755,0,1,35.435245593001,72,0
18,4292,0,1,12.811889932266661,2.5823910169758855,3,3,27.0169265628543,37,1
18,2150,18,1,37.783602556888646,1.0100710005889897,3,2,21.192690387238073,342,0
54,5999,23,1,4.038651194089116,6.542956205785277,1,4,50.08158756816826,308,0
57,9605,11,0,23.146067977353404,6.191270400769598,2,1,69.40049994268232,46,1
35,9867,15,1,48.8308678549201,3.9816808605724296,3,1,75.57629497552385,241,0
53,2409,21,1,16.09684206974851,5.623481574695432,3,1,23.453407427398844,230,0
48,8684,25,1,22.47262756127603,6.1468922192592315,1,3,62.588405608294565,32,1
18,9524,8,0,31.778870802014996,6.7758688329779675,4,4,9.82714907729122,151,0
64,3343,20,1,22.999464832554857,1.496313556818248,0,4,77.77569726832381,359,0
69,9632,8,1,18.00232881776071,7.994184803920929,3,2,47.42540936298771,148,1
53,7922,12,0,39.917094331913496,4.747712205888938,0,5,72.11700774041147,265,0
26,9720,24,0,15.440181708875784,8.605376787568304,2,5,15.691993090085147,166,1
39,6706,25,1,21.109187857545507,7.254322453499862,0,5,3.6684452724205285,140,0
45,8288,14,1,23.93978300496972,8.068977831294653,2,5,50.0556251474466,357,0
43,2817,11,1,33.88001875475965,4.3610373619601805,1,1,5.640442785474241,250,0
69,8009,23,1,33.396640421870394,7.206064655761552,4,1,23.695782469687188,208,1
27,3545,15,0,47.372218761309014,5.822841681268798,2,3,9.262626053681748,205,1
64,5248,9,0,46.02900515275052,2.319817031575735,3,1,47.00144427987357,354,0
20,5439,16,1,22.71318465238577,2.3334994835370706,2,2,37.249670345643764,207,1
19,5211,7,0,9.767715340168797,3.89564573782665,4,4,33.46281178511162,177,1
54,4997,23,0,11.61854070292182,9.433831571440011,0,2,14.394304067444455,61,1
48,9295,12,0,30.688669827581084,7.257880752641613,1,4,28.730909094505773,361,0
50,3295,9,1,2.6231968487636403,2.669288342559022,0,1,57.17503312020771,165,0
49,6041,14,0,15.704173342194638,4.375873355641855,2,3,97.1983894372459,232,0
60,1363,14,1,27.320515698446194,6.761084958563281,3,3,44.14567293480046,275,0
29,2409,9,0,13.667045369362178,6.894559513478445,0,2,41.53616364172522,238,0
20,5983,28,1,4.88074832610136,3.7047820916489607,4,2,92.72757842949122,320,1
65,2226,2,0,3.077372633706862,5.222955168424353,1,4,10.252771492260766,107,0
43,4445,8,1,4.207710456672631,6.41815905818521,3,3,50.80336095453874,240,1
31,7119,7,0,15.181737336241504,7.9485908818710564,4,3,68.53296766711958,55,1
29,1964,9,0,9.019254647806292,3.9543911404438625,0,2,73.29779425111337,309,0
69,2813,6,1,14.864832210385968,6.710199112076026,3,2,40.44064466247529,353,1
43,2284,1,1,26.554380411856023,7.192143767074792,1,1,89.6999964991268,57,0
33,7661,0,0,39.40416720242093,4.838939983281284,2,4,6.10960850364358,233,1
25,6391,4,1,40.352028833553305,3.468346707976326,1,4,11.869925779112334,79,0
66,3807,16,0,12.144638309195571,6.802996116998637,0,2,23.428107831447736,27,1
66,9599,15,1,36.93814710486343,2.1044373287469424,3,4,82.82044804823997,35,0
45,9205,19,0,41.32905041658931,1.27972644402449,2,1,26.815490462000152,53,0
24,1535,3,0,6.44971019569723,2.665098912777924,1,4,91.72555101974538,32,0
32,1253,13,0,29.153005831399014,6.968619042901444,0,4,56.738378203982656,172,0
58,3891,1,0,20.614920790147632,2.575223668684473,2,3,11.19292118377189,207,1
53,8078,3,1,16.715563551282187,1.5723760532807023,0,1,63.910874673752765,283,0
25,6878,14,1,5.584054882761397,7.674387890640568,3,1,58.84902399952864,274,0
27,5584,0,1,27.98851631222299,4.922292421162481,0,4,80.89922171167238,72,1
32,4183,17,0,22.119569982766176,6.272379021833196,0,5,53.95855264734085,175,0
35,8469,27,1,10.62052078774236,5.93762092187527,3,5,37.32820035348596,203,1
63,1104,7,1,29.253036533565453,3.6087886564994065,4,4,16.637191043949443,288,1
54,1227,28,1,22.07740068615161,1.7587663464919179,2,3,89.06126926214674,224,1
58,8592,19,1,44.48428161492075,2.383922535696698,1,1,67.42703524079492,297,1
62,7631,28,1,40.74498615152349,9.51254568694123,0,3,16.473097035371513,90,1
68,3029,15,0,35.350606086425735,8.449226346587334,3,4,62.59892200277474,222,0
60,1452,15,0,4.623336518331015,9.555696062888158,1,3,81.48250454085918,340,0
61,2210,3,0,9.7809968495663,1.6263974459473847,0,3,38.16729339267835,324,0
52,2954,12,1,37.69232681717034,5.184587640335366,2,5,5.040333813190109,25,0
19,8490,7,0,37.320477480815775,2.1769877827914783,1,1,9.95981958459632,322,0
39,4410,24,1,19.840655105574562,1.742854831362104,4,3,87.86572498501292,206,0
32,9274,23,1,31.023262900339983,2.354436863697205,1,5,39.99816245335011,115,0
54,1832,16,1,27.30906379001271,1.3391884240285086,0,2,58.0509737240875,184,0
56,1146,26,0,34.064473448931196,8.887304965013762,1,5,54.153876153577585,62,0
53,3382,7,0,35.98834768635775,3.4438662105336504,0,4,12.333670974901153,342,1
22,7936,8,1,35.94953683904328,3.1313293423139723,2,4,29.54952730381115,181,0
65,3726,19,1,42.02513142230139,3.452308883967276,0,4,39.48623463236411,20,0
32,3270,13,1,8.625892937928022,9.355519643316946,3,1,92.38621309695019,268,1
44,5701,23,1,49.57438072759824,9.94317829174921,2,2,6.442286812632731,6,0
33,5955,9,1,31.22386681280269,5.302806624863697,1,3,77.54958684709634,278,1
53,9873,20,1,20.653580891106415,4.407540614851124,3,2,35.956359773673356,17,1
55,1397,16,0,33.074528569570724,3.0677021243664124,0,1,75.99830948678918,95,0
35,2466,6,1,22.40549900346245,4.354163067874946,2,1,15.62597139177721,157,0
52,1440,17,0,15.037855033967379,6.621799872974415,4,1,62.92710185289248,71,0
42,8894,13,1,40.55008971947073,2.3274231297948056,2,3,13.478447300932908,239,1
39,6086,4,1,5.564192231615484,1.6218150689217112,1,4,86.17546053012524,56,1
48,5685,12,0,9.023028626143065,1.0086459880421619,3,3,21.7937085164406,325,1
54,1991,28,0,15.139185247364358,1.4225454164195792,4,3,42.55205161629627,196,0
51,8614,0,1,2.5590253532697402,7.876422335107693,3,1,45.80310598771858,45,0
40,8024,20,1,33.91026182716685,2.4541397889585537,1,2,26.798360855425233,291,1
33,9499,10,1,28.79649453910135,7.545500597759176,4,4,42.038923865121255,34,1
23,3696,5,1,43.12039281629625,1.673191537977571,4,1,94.50654261022626,21,1
32,1143,14,0,28.298503324504047,6.760927122044949,4,2,55.17925028188124,78,1
35,9521,13,1,4.719864861782022,6.035936942225026,1,3,2.71937939401833,166,0
55,1783,8,1,6.162783305318304,9.878748841648397,0,5,88.9938505368629,297,1
30,4232,13,0,42.47349277229958,4.83025855408752,1,4,14.510045516691388,3,1
41,7450,9,1,29.999721703075988,3.1154401859780907,1,5,73.5176526373901,195,1
30,3874,18,1,27.55943614905409,8.29824047305587,4,3,46.08273677088164,190,0
18,3051,2,0,42.4211923627493,9.51988018287204,2,4,17.25920115748073,334,1
65,4563,0,1,28.124676156615998,1.4765169026150737,4,5,34.713409626219345,179,0
53,5600,15,0,15.729640831160904,6.9953051898452765,2,2,78.29420296609564,72,0
66,1185,5,0,48.96342889638511,3.369034693184638,1,4,52.916731708436956,68,1
35,8013,12,1,42.72311998359807,8.305503517223865,4,3,55.712322248278596,179,1
65,9033,26,1,16.561054413606083,2.294958560321704,3,2,45.833067231136226,240,0
50,4865,19,1,35.10410835401385,8.489697619367583,3,4,76.59194405421363,288,0
55,3787,1,0,3.7759791140962786,2.4597113700354485,3,4,93.42734278502252,340,0
60,4055,3,1,25.494320865191302,6.187491380261714,0,5,59.01978126250574,292,0
23,2965,24,0,35.24192699838065,1.6966826481806736,0,5,97.58461542880531,181,0
34,7329,18,1,20.078377248751718,8.453846556290689,2,5,60.44751187976514,142,0
21,4466,14,1,36.70443768998368,3.5905560491410218,1,2,82.88100356237146,54,1
31,4732,14,0,16.69766740674998,6.197669387688743,3,5,53.44969048792632,186,1
47,4075,23,1,24.416635682709778,7.266095031852622,1,4,93.90880614989193,10,0
63,4396,4,1,26.488520329037915,4.3045455808420305,3,1,78.13630651650826,341,0
37,8365,13,0,27.330002572608464,8.900879429590423,2,1,31.589846779998965,210,0
25,9981,4,0,49.58889813536642,7.057922522380206,3,1,19.413394883807413,70,0
19,3925,10,0,46.27980977314061,5.94149323778434,2,2,36.65300200364262,291,0
54,4430,26,0,35.08235426310326,2.401058484866039,1,3,10.311925867389311,331,0
21,8173,6,1,20.47855755333863,3.812995774617681,4,2,69.30638147273845,295,0
27,2997,4,0,34.617195217730504,2.955183255833079,1,5,13.65499677085744,240,1
37,6781,6,1,18.67150152636717,5.314565352642995,2,4,71.2966670880414,43,0
52,7927,1,0,39.97334416868709,1.5165778630653757,1,3,31.833903588329665,299,0
65,3015,16,0,7.73715895472821,1.093424383960669,0,1,30.144229420026214,304,1
27,7307,9,0,3.7529797294219875,2.937334745732616,1,5,22.121872314148266,26,1
45,3737,22,1,17.317721777958557,2.0518066991617823,1,3,43.738543764704765,185,0
32,8737,20,1,19.000358142040618,5.529135866806118,4,2,74.57132802725691,239,0
53,1710,22,0,47.86425656556009,1.5729670529015833,1,2,33.4537275777877,314,0
18,5694,16,1,46.86817884422736,8.488940510644808,4,1,55.15023245891118,294,1
39,2202,22,1,25.571143008831125,5.596757606550588,2,3,1.6155810713018253,364,1
44,4049,0,1,24.321214461705267,4.88087083667487,3,3,85.83951100389221,39,0
46,8554,28,1,35.698008783603456,9.50877983329219,0,4,30.884501273112217,354,0
32,9244,28,1,45.28028571930178,2.110739904853447,1,3,94.59420219203695,291,1
27,2310,18,0,46.755711597985446,8.741031330591923,4,2,71.45795767529741,76,1
37,2406,2,0,14.10546888555637,2.803436836526494,4,4,55.51783460464773,301,0
39,5085,2,1,43.499553265806675,2.8684859656256183,2,3,93.58958341814972,225,0
67,5674,4,1,29.240161773206147,6.891357303870585,4,1,40.618530356464454,278,0
65,6456,14,0,33.120651981688596,5.284580552544959,1,1,44.77615019056361,227,1
26,6302,17,1,20.87808496270246,8.557463077300747,4,3,92.67558345408999,177,0
68,4521,0,0,25.029714553669173,5.4208607651366885,2,3,34.37106005575279,55,0
49,2308,5,1,25.129078199126425,6.240718843624323,4,1,50.00208530288901,164,0
34,6282,9,0,36.17218416756812,4.85436715262469,1,1,19.59533031210777,56,0
59,7115,27,1,16.124622937437266,6.53495739610924,3,3,68.49998319831029,29,0
36,3353,25,0,19.622259757575268,4.963991609590733,2,4,90.94159188421177,310,1
57,2564,11,1,37.742195212278524,1.1694947046898938,2,3,61.22424296908619,83,1
44,1408,3,1,43.52685487144747,9.525363663270957,0,3,97.23861914561358,83,0
68,2098,16,1,5.982244863540676,9.40496631075012,4,3,56.71772199544393,336,0
54,6432,24,0,19.078163287132963,5.86205517346289,1,3,41.4009981222628,121,0
51,1111,6,0,4.217938010877536,7.783135824965033,0,3,13.531782782997976,272,0
64,2271,5,1,10.142631926293785,7.937141300500772,3,1,65.55358213088834,339,0
66,6938,19,0,16.435098837639295,3.5390341543389328,1,5,99.28050124750983,281,1
27,3883,28,1,15.536644959771136,6.295619643275196,2,4,46.392492139889605,158,1
47,8035,22,1,13.808705318556688,5.022212620866148,1,5,19.152659661018987,30,0
38,7901,11,0,44.12643574275819,5.321980958194107,1,4,74.21114731625131,30,0
38,2675,22,1,19.794130613121688,8.344261065639841,2,2,29.09921783766155,333,1
51,7623,26,1,36.286024802676934,2.7060880196504375,4,1,67.15594030211695,296,0
26,1324,7,1,45.12140376509757,2.543466285481184,1,2,90.06606524971215,206,1
51,5073,8,0,12.704983321619677,9.60045004990848,1,4,45.418914021044614,20,0
67,4826,25,1,1.7542183687901054,4.886654275507366,3,5,14.324231036101182,311,0
29,7628,16,0,16.17823885609246,7.68290478832573,1,3,16.28982952642817,237,0
64,2432,28,0,18.66413490509433,9.077573500136312,4,1,67.30812752098427,4,0
38,6955,15,0,5.928993926951492,2.764068768099694,3,1,24.99579131230632,49,0
37,6527,2,1,8.451354719415907,8.32211593364812,2,2,87.0632171365289,244,1
23,8943,21,0,5.891904245022121,3.5603641496260026,1,5,99.3720677336657,139,0
67,4784,20,1,3.4290528404377785,4.4470492567536315,0,2,50.364121832784875,179,0
62,5379,25,0,39.744041129686586,8.7699081350227,3,2,20.546921962024737,65,0
53,7581,24,0,26.508227860960414,6.736019003904173,0,3,1.5810825186725612,120,0
29,7013,9,1,29.212021741988032,8.421636205277995,3,2,84.29546355628183,149,0
58,1871,10,1,36.682717218364616,7.124128756391397,1,1,19.24599000051279,314,0
48,9235,14,0,41.45900979801412,9.693006985741073,0,1,33.617240717131054,24,0
19,7519,17,1,31.98786956405776,9.775335318610026,0,2,61.76415123144214,94,1
33,8321,3,1,34.53380725964982,5.508117670345592,4,4,2.614673024869955,330,0
18,5702,26,0,24.32188777852133,3.8214377770451566,2,3,84.18999180642555,184,0
21,1001,12,1,45.85636414653423,1.710645845698937,2,5,61.45507890678083,10,1
64,7891,4,1,20.595040188701258,3.264587788487226,4,5,97.07412370594938,195,0
69,5493,5,1,21.358621964740948,6.412144748292689,1,4,36.202029192404915,4,1
18,1596,9,0,28.737125437107842,8.55100995617942,4,1,78.64027614045484,221,0
69,8035,18,0,15.22144133968069,4.6818077229620405,1,2,70.53161304862464,159,0
64,7517,17,1,5.439711691993317,8.7288523859533,3,4,21.481327277811918,26,0
52,2789,11,0,41.01309786598761,4.1072351942103875,3,3,99.84865909761034,115,0
30,4804,26,0,1.5302493893826876,9.02363339121542,1,3,78.00641658904199,185,1
67,8212,23,1,47.286237910399436,9.54955983102981,4,3,97.75196347832873,21,1
62,5066,15,1,46.49331884316839,8.28158382051018,0,3,72.06898691276369,277,1
59,5910,8,0,47.533569013484694,7.597989618318315,3,5,74.085031208045,70,0
48,6651,12,1,24.68383609870894,1.2615810519825752,3,2,68.8572517568909,306,0
37,3171,17,0,36.57456064968493,2.355285246075381,4,2,30.446128068292055,130,0
24,5668,11,1,16.67053441478147,9.47607663157364,1,2,72.52548947013395,320,1
57,8423,28,0,32.92889610166911,6.359615610718587,1,4,51.099022838856364,304,0
50,6835,18,0,9.462045906261734,9.89153320003654,0,1,10.433707566648788,186,1
45,9708,5,0,21.248619137384924,6.616072837860376,2,4,14.86879567715537,62,0
67,1313,20,1,19.31647318540862,9.002922583855739,3,3,58.69318854386174,260,0
61,2360,23,1,23.820233236771166,2.258629563660896,4,4,38.93656035789355,347,1
67,3124,20,1,49.880126413777894,1.1318216714089004,3,2,38.53289186430077,55,1
61,1827,24,1,24.02939220245259,8.863778310691094,1,1,13.309033455019645,205,0
37,2676,16,0,8.456809000135259,1.1421009171477874,2,3,39.744498125246466,120,0
49,5391,27,0,41.37437997461934,8.070535278298642,2,2,21.65079462986373,50,0
26,4778,27,1,22.171159087068702,3.942351130182398,0,4,98.66504602521937,100,1
51,2460,5,0,46.25000617281968,8.384490380792073,2,2,91.45440159783578,138,0
31,3754,22,0,33.84783820349914,6.089240698675816,1,3,84.62222298834115,6,1
21,6770,1,1,34.38001221262221,2.0636221961588994,4,4,92.20699930022231,146,0
46,9969,5,1,34.761625504903314,6.349834876871869,4,5,72.70207340704584,188,0
32,2563,16,0,9.465627509387689,9.003006592321839,1,5,62.90653562188766,86,0
34,6238,29,1,32.75903857414766,9.815483796510197,2,5,24.105915138555456,338,1
36,9586,18,0,37.21904041538862,2.3070697579119743,4,3,69.67849295808966,54,0
55,2272,29,0,10.103120921505255,7.249527948457728,2,4,71.39436070688375,66,0
26,6126,17,0,14.19994956920272,6.307144143822617,1,1,33.97771900731332,250,0
44,6532,22,0,44.560887939624344,7.880694325529147,2,3,64.56288676042661,332,0
66,6056,10,0,13.573082564798183,2.1554633780136205,0,4,13.585788160827546,97,1
32,9846,24,0,4.091294156792998,4.248740135995685,4,5,77.53662283432944,30,0
54,2475,2,1,5.862684860854038,7.845820259172682,1,5,92.2585358072278,349,0
45,7018,18,0,26.041298407382065,8.438814546613518,3,2,88.88463459078778,16,0
67,8187,8,0,46.51791515149516,2.12736382624768,1,3,46.331554912971136,20,0
21,2915,24,0,15.1209737937021,6.449766029819191,2,4,1.4270820065233476,6,0
38,9194,12,0,48.70775482461002,4.381252308665894,1,2,9.558942941115694,204,0
51,1412,7,1,46.79090712403573,9.97333003824486,0,5,9.575507922201027,223,0
36,5115,2,0,33.11556007347054,3.8006352277021924,1,5,43.05328902657198,116,0
54,5091,25,1,26.205951420484386,3.554516345771274,2,4,70.47010937105148,55,0
21,5540,5,0,12.55485887209064,7.386205340147172,4,4,14.074272643907447,316,0
54,2369,19,0,30.08519906149949,7.23280179665425,0,1,75.61009959184614,253,0
68,7820,21,0,18.881734086417676,1.5996416551406751,1,4,38.77149630892961,241,0
49,4411,23,0,29.180745828921644,5.697837913057583,4,1,89.90692614332674,22,1
62,6170,20,0,34.401731297457154,9.072200868074873,4,1,85.36447610991698,200,1
65,9544,15,1,1.1639386950696213,6.547263131867355,2,3,60.09046138301486,251,1
29,9669,13,1,3.5005143599676845,9.317904511402908,3,3,41.49892340986042,346,0
58,3291,3,1,18.68776648113201,8.589947629900617,4,3,60.16985101357095,75,1
33,6676,9,1,28.314120620884296,5.781312234912719,3,1,73.54129753398043,93,0
31,5822,1,1,18.655841387754258,4.905363218776355,1,1,2.9639998240512084,259,0
18,8582,0,1,4.0432905230834395,7.65291545072205,2,5,71.12462243018761,284,0
69,8190,26,0,42.182376000328325,6.804052936982131,1,1,53.43065924559518,222,0
49,3100,16,0,5.682486545726202,4.140002604639433,3,1,63.03069258747484,86,0
38,6161,10,0,27.357651089185676,5.510041539891426,1,1,89.60437362609775,342,0
21,5948,28,0,41.03237078121279,5.294782241095934,0,2,76.14283066498459,131,0
26,2350,8,0,11.18982072629193,7.589060053382826,2,1,9.583045287157592,286,1
68,1372,24,1,29.48101484564367,6.660764952533379,0,3,88.7350040773829,283,0
63,7698,9,0,35.32548391804141,5.18313256237879,3,2,66.91277316597642,208,0
39,2489,10,1,20.128194453247573,4.149051534542243,0,4,75.88922052043412,295,0
29,5997,14,0,20.03051874562097,9.556107347943207,3,4,88.27119407857462,92,0
47,3867,1,1,2.8051674499538426,2.517838213002136,1,5,37.059355286922056,237,0
47,4565,16,1,40.87699715826241,3.5514094633690196,3,4,55.63038405012661,232,0
49,2022,10,0,7.233055646180039,4.2365228533607295,4,1,38.29305502480615,335,1
53,6223,10,1,7.0084315434579985,2.20781249758463,4,1,27.88040919657789,234,0
24,6644,5,0,7.61818390604198,9.316214093851285,0,3,59.099925017330705,63,0
34,3379,4,0,36.73362349741806,9.890746037106807,4,4,52.552527657278,163,0
18,8466,17,1,8.41855908735442,1.4927071284336857,3,5,37.23824553947726,98,0
31,8023,13,1,21.090911064526367,2.3975958626062317,3,5,36.28314306212019,318,1
64,6763,4,0,42.23987165933428,4.308132307562868,4,3,56.87409278820709,34,0
61,6211,15,0,19.686681460966224,2.065796175139032,0,1,58.85192067739275,126,0
61,1489,13,1,27.905341174050207,2.94743331811738,2,5,97.14177347317175,175,0
55,3591,17,1,30.361013099354437,8.685235348460859,2,4,88.3433291339139,225,0
43,4980,1,1,34.609312100390326,3.933907930944602,4,5,50.24429011239116,91,0
44,1035,6,1,13.100512264413814,6.779321079332419,4,3,13.289984128928717,167,0
62,2305,26,0,12.67431357114135,3.8538127039828414,4,2,74.96666368191893,331,0
33,8372,7,0,13.724809931386066,6.138886955552374,4,2,17.72587484132626,227,0
63,8829,10,1,35.83522226894692,4.699984812172512,1,1,59.435331982560214,221,1
24,3698,27,1,41.741391672551025,2.019898214931154,2,2,3.3448021414554736,114,1
49,3840,24,0,18.42050766127937,9.297170098752108,2,3,58.286188568430376,102,0
42,7990,20,0,17.744746044016367,4.240549797778556,1,5,58.98415773868352,353,1
48,9364,27,1,7.814479428272909,5.028662089262366,2,2,65.96642408941098,91,1
33,4489,20,0,40.232355989283235,2.9049027859707355,3,5,59.74477306670131,281,0
58,7431,28,1,33.210288579508315,7.696669019308073,3,5,20.32002614988992,82,1
31,4173,23,0,2.702389580121956,4.334817755026619,3,1,12.064417649538985,126,0
42,1664,16,0,47.653698685596375,9.734661180052978,0,4,97.34156580385923,354,0
47,3498,28,0,12.35003219566579,4.907837939469303,3,3,55.48380181630928,242,0
24,1120,4,1,35.31941807944203,2.3791541404407814,0,1,68.80153228527786,26,0
29,2080,29,0,17.65661409916294,8.88277680441232,4,3,11.536459199154564,116,0
20,3286,10,0,44.0235222901143,5.988126614916128,4,4,8.392136352654983,343,1
44,2436,26,1,16.338801688592486,8.06733737475552,4,5,7.657924926248004,128,0
63,9212,26,1,45.465199653879445,7.0666715974520855,4,1,6.069677592999329,113,1
36,4604,24,1,23.440263308046063,1.3837630890151698,4,4,72.61272722406552,227,1
